HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,Total_Billed,Cabin_Deck,Cabin_Number,Cabin_Side
Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,False,253,1,888.0,G,42,P
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,True,254,1,1290.0,F,54,P
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,255,1,0.0,A,3,S
Mars,False,55 Cancri e,21.0,False,1664.0,0.0,0.0,0.0,0.0,False,257,1,1664.0,F,49,S
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,257,2,0.0,F,49,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,False,258,1,704.0,F,50,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,False,260,1,7845.0,E,16,S
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,False,261,1,898.0,F,56,P
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,263,1,0.0,G,43,P
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,265,1,0.0,D,8,S
Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,False,267,1,873.0,F,51,S
Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,True,269,1,823.0,F,52,S
Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,False,270,1,1393.0,F,59,P
Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,275,1,0.0,D,9,S
Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,True,277,1,2487.0,F,61,P
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,0.0,False,278,1,888.0,G,45,P
Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,False,278,2,444.0,G,45,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,True,281,1,2078.0,F,63,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,True,282,1,918.0,F,54,S
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,283,1,0.0,G,46,P
Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,True,283,2,803.0,F,64,P
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,285,1,0.0,E,16,P
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,285,2,0.0,E,16,P
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,False,286,1,1488.0,F,65,P
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,287,1,0.0,B,12,P
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,287,2,2085.0,B,12,P
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,False,288,1,828.0,F,55,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,289,1,0.0,C,12,S
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True,290,1,5877.0,B,7,S
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,290,2,0.0,B,7,S
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,290,3,0.0,B,7,S
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,290,4,0.0,B,7,S
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,291,1,7678.0,D,10,S
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,294,1,0.0,B,8,S
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,297,1,1433.0,G,47,P
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,298,1,0.0,A,3,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,False,302,1,1385.0,F,67,P
0,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,303,1,0.0,G,41,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,304,1,7439.0,E,18,S
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,305,1,3073.0,C,7,P
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,False,306,1,904.0,E,19,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,307,1,1359.0,F,59,S
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,False,309,1,1357.0,F,60,S
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,True,313,1,552.0,F,68,P
Earth,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,313,2,0.0,G,50,P
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True,313,3,649.0,F,68,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,313,4,0.0,G,50,P
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,False,314,1,1790.0,G,51,P
0,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,315,1,0.0,G,42,S
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,0.0,170.0,0.0,True,316,1,2798.0,B,9,S
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,316,2,0.0,B,9,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,0.0,0.0,False,320,1,2.0,G,44,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,0.0,False,320,2,8.0,G,44,S
0,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,321,1,1227.0,F,61,S
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,322,1,0.0,G,45,S
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,324,1,0.0,G,53,P
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,326,1,0.0,G,47,S
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,330,1,0.0,C,14,S
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,True,330,2,5146.0,C,14,S
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,330,3,2168.0,C,14,S
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,False,331,1,803.0,F,72,P
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,333,1,0.0,F,73,P
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,334,1,7404.0,F,62,S
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,False,336,1,712.0,F,74,P
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,337,1,0.0,F,63,S
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,True,337,2,2460.0,F,63,S
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,337,3,0.0,F,63,S
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,338,1,0.0,G,48,S
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,340,1,0.0,B,10,S
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,341,1,0.0,G,57,P
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,False,343,1,1302.0,F,76,P
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,345,1,0.0,E,21,S
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,346,1,0.0,G,59,P
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,347,1,1868.0,F,64,S
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,348,1,3223.0,D,12,P
Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,348,2,2385.0,D,12,P
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,350,1,0.0,G,60,P
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,352,1,4976.0,F,78,P
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,356,1,0.0,B,15,P
Earth,False,TRAPPIST-1e,41.0,False,0.0,1198.0,0.0,124.0,572.0,False,357,1,1894.0,F,65,S
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,358,1,0.0,G,50,S
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,358,2,0.0,G,50,S
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,False,359,1,689.0,F,66,S
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,False,360,1,715.0,F,67,S
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,True,361,1,733.0,F,68,S
Earth,False,55 Cancri e,20.0,False,0.0,0.0,0.0,685.0,21.0,False,365,1,706.0,G,51,S
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,368,1,7405.0,F,82,P
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,368,2,0.0,F,82,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,True,369,1,827.0,G,53,S
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,370,1,1559.0,F,83,P
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,371,1,0.0,F,84,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,372,1,2771.0,F,85,P
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,373,1,0.0,G,62,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False,375,1,788.0,E,22,P
Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,True,376,1,908.0,G,54,S
Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,377,1,9432.0,C,15,S
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,378,1,6065.0,B,11,S
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,378,2,0.0,B,11,S
Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,378,3,10645.0,B,11,S
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,378,4,0.0,B,11,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,378,5,0.0,B,11,S
Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,378,6,4729.0,B,11,S
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,378,7,0.0,B,11,S
Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,True,379,1,953.0,G,63,P
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,381,1,0.0,B,16,P
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,381,2,0.0,B,16,P
0,False,0,23.0,False,348.0,0.0,0.0,4.0,368.0,False,382,1,720.0,G,64,P
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,383,1,4688.0,G,55,S
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,383,2,0.0,G,55,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,384,1,0.0,G,56,S
Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True,384,2,909.0,G,56,S
Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False,385,1,888.0,G,65,P
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False,387,1,0.0,G,66,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,388,1,0.0,G,57,S
Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False,389,1,791.0,E,23,P
Europa,True,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,391,1,6784.0,C,9,P
Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,392,1,1619.0,E,24,P
Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,395,1,25400.0,B,17,P
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,395,2,4445.0,B,17,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,396,1,0.0,G,59,S
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,397,1,0.0,F,69,S
Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,398,1,6498.0,D,13,S
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,401,1,1056.0,D,14,S
Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,401,2,1783.0,D,14,S
Europa,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True,402,1,0.0,D,15,S
Mars,True,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True,403,1,1251.0,D,13,P
Earth,False,55 Cancri e,17.0,False,177.0,0.0,0.0,310.0,7.0,False,405,1,494.0,F,89,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,1699.0,False,407,1,1720.0,G,69,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False,407,2,693.0,F,90,P
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,407,3,0.0,G,69,P
Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,408,1,1299.0,E,25,P
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,409,1,1118.0,F,71,S
Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False,410,1,717.0,F,72,S
Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False,411,1,932.0,F,91,P
Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,412,1,14744.0,C,11,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False,413,1,569.0,F,92,P
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,415,1,0.0,G,60,S
Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,417,1,0.0,B,18,P
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,417,2,7878.0,B,18,P
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,417,3,0.0,B,18,P
Europa,False,TRAPPIST-1e,50.0,False,8.0,3584.0,0.0,13.0,57.0,True,423,1,3662.0,B,19,P
Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,425,1,1157.0,F,96,P
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,425,2,0.0,F,96,P
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,425,3,0.0,F,96,P
Europa,False,TRAPPIST-1e,31.0,False,417.0,0.0,7185.0,562.0,792.0,True,427,1,8956.0,E,26,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,428,1,7972.0,C,16,S
Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,429,1,10345.0,A,5,S
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,429,2,0.0,A,5,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,430,1,1042.0,F,75,S
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,431,1,0.0,F,97,P
Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,432,1,1493.0,F,76,S
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,433,1,0.0,B,20,P
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,433,2,7513.0,B,20,P
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,434,1,0.0,F,77,S
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,435,1,0.0,G,62,S
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,436,1,0.0,G,63,S
Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False,436,2,679.0,G,63,S
Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False,437,1,871.0,F,78,S
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False,437,2,873.0,F,78,S
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,438,1,0.0,B,13,S
Europa,False,55 Cancri e,34.0,False,0.0,5637.0,45.0,1936.0,56.0,False,439,1,7674.0,C,13,P
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False,441,1,722.0,F,79,S
Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,442,1,1050.0,F,98,P
Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,444,1,3015.0,D,15,P
Mars,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,444,2,2005.0,F,99,P
Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,445,1,2175.0,F,80,S
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,False,445,2,792.0,E,25,S
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,446,1,0.0,B,21,P
Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,True,447,1,804.0,F,81,S
Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,False,448,1,789.0,E,27,P
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,448,2,0.0,G,71,P
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,449,1,0.0,G,64,S
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,452,1,0.0,E,26,S
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,453,1,0.0,B,14,S
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,453,2,0.0,B,14,S
Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True,453,3,0.0,B,14,S
Europa,True,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,454,1,5043.0,B,15,S
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,454,2,0.0,B,15,S
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,454,3,0.0,B,15,S
Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,False,456,1,715.0,F,83,S
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,True,457,1,773.0,G,72,P
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,457,2,0.0,G,72,P
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,457,3,0.0,G,72,P
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,458,1,0.0,D,16,S
Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,459,1,2217.0,F,84,S
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,460,1,0.0,G,65,S
Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,True,461,1,869.0,E,27,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,True,461,2,884.0,F,85,S
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,461,3,0.0,G,66,S
Earth,True,0,50.0,False,0.0,0.0,0.0,0.0,0.0,False,462,1,0.0,G,67,S
Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,0.0,35.0,False,463,1,1157.0,F,100,P
Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,False,463,2,1861.0,F,100,P
Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,465,1,1620.0,E,28,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,654.0,22.0,146.0,4.0,True,465,2,826.0,E,28,P
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,False,466,1,865.0,F,101,P
Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,470,1,0.0,F,86,S
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,470,2,0.0,F,86,S
Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,False,471,1,5400.0,B,22,P
Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,True,471,2,7976.0,B,22,P
Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,False,472,1,862.0,F,87,S
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,474,1,0.0,G,69,S
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,False,475,1,990.0,E,29,P
Mars,False,PSO J318.5-22,27.0,False,0.0,6.0,145.0,144.0,0.0,False,476,1,295.0,F,103,P
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,476,2,0.0,F,103,P
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,476,3,0.0,F,103,P
Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,False,477,1,1624.0,E,30,P
Earth,False,TRAPPIST-1e,27.0,False,0.0,34.0,23.0,0.0,275.0,False,480,1,332.0,G,74,P
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,481,1,0.0,G,70,S
Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,False,482,1,788.0,E,28,S
Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,False,482,2,629.0,F,88,S
Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,False,485,1,3436.0,B,17,S
Europa,False,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False,487,1,6527.0,C,19,S
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,False,488,1,0.0,G,76,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,490,1,0.0,G,71,S
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,498,1,0.0,B,18,S
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,498,2,0.0,B,18,S
Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,499,1,0.0,F,89,S
Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,499,2,0.0,E,29,S
Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,500,1,2344.0,D,19,P
Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,0.0,481.0,False,501,1,2377.0,E,32,P
Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,503,1,0.0,F,90,S
Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,503,2,1897.0,F,90,S
Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,False,503,3,1297.0,E,31,S
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,504,1,0.0,B,19,S
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,504,2,0.0,B,19,S
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,504,3,0.0,B,19,S
Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,False,504,4,2901.0,B,19,S
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,504,5,0.0,B,19,S
Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,504,6,0.0,B,19,S
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,506,1,0.0,F,91,S
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,507,1,0.0,G,74,S
Europa,False,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,True,510,1,16844.0,C,16,P
Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,True,512,1,5936.0,D,18,S
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,512,2,0.0,D,18,S
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,513,1,0.0,G,78,P
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,515,1,0.0,B,20,S
